D,strategy,model,anchor,dist,flag,p_min,pi_true_max,n_tests
2,iso_resid_rob,honest,0.643939393939394,0.143939393939394,False,0.9206,0.253,3
2,iso_resid_rob,honest,0.646969696969697,0.1469696969696969,False,0.9496,0.2309999999999999,3
2,iso_resid_rob,honest,0.65,0.15,False,0.9652,0.2229999999999999,3
2,coord_scan,gated,0.35,0.15,True,0.0002,0.239,6
2,coord_scan,gated,0.353030303030303,0.1469696969696969,True,0.0002,0.216,6
2,coord_scan,gated,0.356060606060606,0.1439393939393939,True,0.0002,0.238,6
2,coord_scan,gated,0.359090909090909,0.1409090909090909,True,0.0002,0.243,6
2,coord_scan,gated,0.3621212121212121,0.1378787878787878,True,0.0002,0.23,6
2,coord_scan,gated,0.3651515151515151,0.1348484848484848,True,0.0002,0.258,6
2,coord_scan,gated,0.3681818181818181,0.1318181818181818,True,0.0002,0.217,6
2,coord_scan,gated,0.3712121212121212,0.1287878787878787,True,0.0002,0.267,5
2,coord_scan,gated,0.3742424242424242,0.1257575757575758,True,0.0002,0.261,5
2,coord_scan,gated,0.3772727272727272,0.1227272727272727,True,0.0002,0.269,6
2,coord_scan,gated,0.3803030303030303,0.1196969696969696,True,0.0002,0.265,6
2,coord_scan,gated,0.3833333333333333,0.1166666666666667,True,0.0002,0.273,6
2,coord_scan,gated,0.3863636363636363,0.1136363636363636,True,0.0002,0.282,6
2,coord_scan,gated,0.3893939393939394,0.1106060606060606,True,0.0002,0.295,6
2,coord_scan,gated,0.3924242424242424,0.1075757575757576,True,0.0002,0.287,6
2,coord_scan,gated,0.3954545454545454,0.1045454545454545,True,0.0002,0.288,6
2,coord_scan,gated,0.3984848484848484,0.1015151515151515,True,0.0002,0.316,6
2,coord_scan,gated,0.4015151515151515,0.0984848484848485,True,0.0002,0.3,6
2,coord_scan,gated,0.4045454545454545,0.0954545454545454,True,0.0002,0.306,6
2,coord_scan,gated,0.4075757575757576,0.0924242424242424,True,0.0002,0.287,6
2,coord_scan,gated,0.4106060606060606,0.0893939393939394,True,0.0002,0.348,6
2,coord_scan,gated,0.4136363636363636,0.0863636363636363,True,0.0002,0.359,6
2,coord_scan,gated,0.4166666666666666,0.0833333333333333,True,0.0002,0.358,6
2,coord_scan,gated,0.4196969696969697,0.0803030303030303,True,0.0002,0.343,6
2,coord_scan,gated,0.4227272727272727,0.0772727272727272,True,0.0002,0.382,6
2,coord_scan,gated,0.4257575757575758,0.0742424242424242,True,0.0002,0.348,6
2,coord_scan,gated,0.4287878787878788,0.0712121212121212,True,0.0002,0.354,6
2,coord_scan,gated,0.4318181818181818,0.0681818181818181,True,0.0002,0.357,6
2,coord_scan,gated,0.4348484848484848,0.0651515151515151,True,0.0002,0.379,6
2,coord_scan,gated,0.4378787878787878,0.0621212121212121,True,0.0002,0.395,6
2,coord_scan,gated,0.4409090909090909,0.059090909090909,True,0.0002,0.349,6
2,coord_scan,gated,0.4439393939393939,0.056060606060606,True,0.0002,0.378,6
2,coord_scan,gated,0.4469696969696969,0.053030303030303,True,0.0002,0.374,6
2,coord_scan,gated,0.45,0.0499999999999999,True,0.0002,0.411,6
2,coord_scan,gated,0.453030303030303,0.0469696969696969,True,0.0002,0.417,6
2,coord_scan,gated,0.456060606060606,0.0439393939393939,True,0.0002,0.42,6
2,coord_scan,gated,0.4590909090909091,0.0409090909090908,True,0.0002,0.427,6
2,coord_scan,gated,0.4621212121212121,0.0378787878787879,True,0.0002,0.427,6
2,coord_scan,gated,0.4651515151515151,0.0348484848484848,True,0.0002,0.428,6
2,coord_scan,gated,0.4681818181818181,0.0318181818181818,True,0.0002,0.417,6
2,coord_scan,gated,0.4712121212121212,0.0287878787878788,True,0.0002,0.429,6
2,coord_scan,gated,0.4742424242424242,0.0257575757575757,True,0.0002,0.46,6
2,coord_scan,gated,0.4772727272727273,0.0227272727272727,True,0.0002,0.456,6
2,coord_scan,gated,0.4803030303030303,0.0196969696969697,True,0.0002,0.445,6
2,coord_scan,gated,0.4833333333333333,0.0166666666666666,True,0.0002,0.478,6
2,coord_scan,gated,0.4863636363636363,0.0136363636363636,True,0.0002,0.478,6
2,coord_scan,gated,0.4893939393939394,0.0106060606060606,True,0.0002,0.499,6
2,coord_scan,gated,0.4924242424242424,0.0075757575757575,True,0.0002,0.493,6
2,coord_scan,gated,0.4954545454545455,0.0045454545454545,True,0.0002,0.482,6
2,coord_scan,gated,0.4984848484848485,0.0015151515151515,True,0.0002,0.491,6
2,coord_scan,gated,0.5015151515151515,0.0015151515151514,True,0.0002,0.494,6
2,coord_scan,gated,0.5045454545454545,0.0045454545454545,True,0.0002,0.492,6
2,coord_scan,gated,0.5075757575757576,0.0075757575757575,True,0.0002,0.495,6
2,coord_scan,gated,0.5106060606060606,0.0106060606060606,True,0.0002,0.474,6
2,coord_scan,gated,0.5136363636363637,0.0136363636363636,True,0.0002,0.474,6
2,coord_scan,gated,0.5166666666666666,0.0166666666666666,True,0.0002,0.4639999999999999,6
2,coord_scan,gated,0.5196969696969698,0.0196969696969697,True,0.0002,0.474,6
2,coord_scan,gated,0.5227272727272727,0.0227272727272727,True,0.0002,0.435,6
2,coord_scan,gated,0.5257575757575758,0.0257575757575757,True,0.0002,0.476,6
2,coord_scan,gated,0.5287878787878788,0.0287878787878788,True,0.0002,0.4399999999999999,6
2,coord_scan,gated,0.5318181818181819,0.0318181818181818,True,0.0002,0.424,6
2,coord_scan,gated,0.5348484848484849,0.0348484848484849,True,0.0002,0.437,6
2,coord_scan,gated,0.5378787878787878,0.0378787878787878,True,0.0002,0.4449999999999999,6
2,coord_scan,gated,0.5409090909090909,0.0409090909090908,True,0.0002,0.413,6
2,coord_scan,gated,0.543939393939394,0.0439393939393939,True,0.0002,0.424,6
2,coord_scan,gated,0.546969696969697,0.0469696969696969,True,0.0002,0.43,6
2,coord_scan,gated,0.55,0.05,True,0.0002,0.403,6
2,coord_scan,gated,0.553030303030303,0.0530303030303029,True,0.0002,0.413,6
2,coord_scan,gated,0.556060606060606,0.056060606060606,True,0.0002,0.386,5
2,coord_scan,gated,0.5590909090909091,0.059090909090909,True,0.0002,0.392,6
2,coord_scan,gated,0.5621212121212121,0.0621212121212121,True,0.0002,0.366,6
2,coord_scan,gated,0.5651515151515152,0.0651515151515151,True,0.0002,0.354,6
2,coord_scan,gated,0.5681818181818181,0.0681818181818181,True,0.0002,0.368,5
2,coord_scan,gated,0.5712121212121213,0.0712121212121212,True,0.0002,0.357,6
2,coord_scan,gated,0.5742424242424242,0.0742424242424242,True,0.0002,0.356,6
2,coord_scan,gated,0.5772727272727273,0.0772727272727272,True,0.0002,0.348,6
2,coord_scan,gated,0.5803030303030303,0.0803030303030303,True,0.0002,0.348,5
2,coord_scan,gated,0.5833333333333334,0.0833333333333333,True,0.0002,0.3359999999999999,6
2,coord_scan,gated,0.5863636363636364,0.0863636363636364,True,0.0002,0.3409999999999999,5
2,coord_scan,gated,0.5893939393939394,0.0893939393939393,True,0.0002,0.3209999999999999,6
2,coord_scan,gated,0.5924242424242424,0.0924242424242424,True,0.0002,0.3229999999999999,6
2,coord_scan,gated,0.5954545454545455,0.0954545454545454,True,0.0002,0.3159999999999999,6
2,coord_scan,gated,0.5984848484848485,0.0984848484848485,True,0.0002,0.3409999999999999,6
2,coord_scan,gated,0.6015151515151516,0.1015151515151515,True,0.0002,0.3199999999999999,5
2,coord_scan,gated,0.6045454545454545,0.1045454545454545,True,0.0002,0.3139999999999999,6
2,coord_scan,gated,0.6075757575757577,0.1075757575757576,True,0.0002,0.309,6
2,coord_scan,gated,0.6106060606060606,0.1106060606060606,True,0.0002,0.276,6
2,coord_scan,gated,0.6136363636363636,0.1136363636363636,True,0.0002,0.284,6
2,coord_scan,gated,0.6166666666666667,0.1166666666666667,True,0.0002,0.283,6
2,coord_scan,gated,0.6196969696969696,0.1196969696969696,True,0.0002,0.288,6
2,coord_scan,gated,0.6227272727272728,0.1227272727272728,True,0.0002,0.283,6
2,coord_scan,gated,0.6257575757575757,0.1257575757575757,True,0.0002,0.25,6
2,coord_scan,gated,0.6287878787878788,0.1287878787878787,True,0.0002,0.264,6
2,coord_scan,gated,0.6318181818181818,0.1318181818181818,True,0.0002,0.281,6
2,coord_scan,gated,0.6348484848484849,0.1348484848484848,True,0.0002,0.2289999999999999,6
2,coord_scan,gated,0.6378787878787879,0.1378787878787879,True,0.0002,0.2279999999999999,6
2,coord_scan,gated,0.6409090909090909,0.1409090909090908,True,0.0002,0.247,6
2,coord_scan,gated,0.643939393939394,0.143939393939394,True,0.0002,0.2309999999999999,6
2,coord_scan,gated,0.646969696969697,0.1469696969696969,True,0.0002,0.258,6
2,coord_scan,gated,0.65,0.15,True,0.0002,0.2189999999999999,6
2,coord_scan,honest,0.35,0.15,False,0.9496,0.206,6
2,coord_scan,honest,0.353030303030303,0.1469696969696969,False,0.7964,0.214,6
2,coord_scan,honest,0.356060606060606,0.1439393939393939,False,0.435,0.22,6
2,coord_scan,honest,0.359090909090909,0.1409090909090909,False,0.543,0.25,5
2,coord_scan,honest,0.3621212121212121,0.1378787878787878,False,0.9722,0.239,6
2,coord_scan,honest,0.3651515151515151,0.1348484848484848,False,0.5256,0.256,6
2,coord_scan,honest,0.3681818181818181,0.1318181818181818,False,0.8556,0.229,6
2,coord_scan,honest,0.3712121212121212,0.1287878787878787,False,0.9922,0.256,6
2,coord_scan,honest,0.3742424242424242,0.1257575757575758,False,0.9502,0.274,6
2,coord_scan,honest,0.3772727272727272,0.1227272727272727,False,0.7632,0.269,5
2,coord_scan,honest,0.3803030303030303,0.1196969696969696,False,0.9156,0.281,6
2,coord_scan,honest,0.3833333333333333,0.1166666666666667,False,0.8446,0.29,5
2,coord_scan,honest,0.3863636363636363,0.1136363636363636,False,0.834,0.285,6
2,coord_scan,honest,0.3893939393939394,0.1106060606060606,False,0.4772,0.288,6
2,coord_scan,honest,0.3924242424242424,0.1075757575757576,False,0.9138,0.28,6
2,coord_scan,honest,0.3954545454545454,0.1045454545454545,False,0.9504,0.304,5
2,coord_scan,honest,0.3984848484848484,0.1015151515151515,False,0.966,0.3,6
2,coord_scan,honest,0.4015151515151515,0.0984848484848485,False,0.937,0.323,6
2,coord_scan,honest,0.4045454545454545,0.0954545454545454,False,0.925,0.325,6
2,coord_scan,honest,0.4075757575757576,0.0924242424242424,False,0.855,0.324,5
2,coord_scan,honest,0.4106060606060606,0.0893939393939394,False,0.4292,0.351,6
2,coord_scan,honest,0.4136363636363636,0.0863636363636363,False,0.6678,0.299,5
2,coord_scan,honest,0.4166666666666666,0.0833333333333333,False,0.9266,0.348,4
2,coord_scan,honest,0.4196969696969697,0.0803030303030303,False,0.9376,0.347,6
2,coord_scan,honest,0.4227272727272727,0.0772727272727272,False,0.7582,0.341,6
2,coord_scan,honest,0.4257575757575758,0.0742424242424242,False,0.8166,0.367,6
2,coord_scan,honest,0.4287878787878788,0.0712121212121212,False,0.3336,0.401,6
2,coord_scan,honest,0.4318181818181818,0.0681818181818181,False,0.5836,0.382,6
2,coord_scan,honest,0.4348484848484848,0.0651515151515151,False,0.637,0.375,6
2,coord_scan,honest,0.4378787878787878,0.0621212121212121,False,0.4022,0.376,6
2,coord_scan,honest,0.4409090909090909,0.059090909090909,False,0.9,0.379,5
2,coord_scan,honest,0.4439393939393939,0.056060606060606,False,0.979,0.388,5
2,coord_scan,honest,0.4469696969696969,0.053030303030303,False,0.7506,0.378,6
2,coord_scan,honest,0.45,0.0499999999999999,False,0.7276,0.389,6
2,coord_scan,honest,0.453030303030303,0.0469696969696969,False,0.248,0.424,6
2,coord_scan,honest,0.456060606060606,0.0439393939393939,False,0.7626,0.386,6
2,coord_scan,honest,0.4590909090909091,0.0409090909090908,False,0.7164,0.445,5
2,coord_scan,honest,0.4621212121212121,0.0378787878787879,False,0.8334,0.446,6
2,coord_scan,honest,0.4651515151515151,0.0348484848484848,False,0.834,0.457,5
2,coord_scan,honest,0.4681818181818181,0.0318181818181818,False,0.5868,0.443,6
2,coord_scan,honest,0.4712121212121212,0.0287878787878788,False,0.982,0.457,6
2,coord_scan,honest,0.4742424242424242,0.0257575757575757,False,0.968,0.448,5
2,coord_scan,honest,0.4772727272727273,0.0227272727272727,False,0.8548,0.457,5
2,coord_scan,honest,0.4803030303030303,0.0196969696969697,False,0.927,0.473,6
2,coord_scan,honest,0.4833333333333333,0.0166666666666666,False,0.8964,0.448,5
2,coord_scan,honest,0.4863636363636363,0.0136363636363636,False,0.8358,0.48,6
2,coord_scan,honest,0.4893939393939394,0.0106060606060606,False,0.881,0.491,6
2,coord_scan,honest,0.4924242424242424,0.0075757575757575,False,0.997,0.48,6
2,coord_scan,honest,0.4954545454545455,0.0045454545454545,False,0.9852,0.49,6
2,coord_scan,honest,0.4984848484848485,0.0015151515151515,False,0.8134,0.499,5
2,coord_scan,honest,0.5015151515151515,0.0015151515151514,False,0.6842,0.494,6
2,coord_scan,honest,0.5045454545454545,0.0045454545454545,False,0.8844,0.487,5
2,coord_scan,honest,0.5075757575757576,0.0075757575757575,False,0.3282,0.48,6
2,coord_scan,honest,0.5106060606060606,0.0106060606060606,False,0.914,0.4519999999999999,6
2,coord_scan,honest,0.5136363636363637,0.0136363636363636,False,0.9356,0.4669999999999999,6
2,coord_scan,honest,0.5166666666666666,0.0166666666666666,False,0.9376,0.4539999999999999,5
2,coord_scan,honest,0.5196969696969698,0.0196969696969697,False,0.8616,0.4449999999999999,6
2,coord_scan,honest,0.5227272727272727,0.0227272727272727,False,0.8128,0.4459999999999999,6
2,coord_scan,honest,0.5257575757575758,0.0257575757575757,False,0.8912,0.4479999999999999,5
2,coord_scan,honest,0.5287878787878788,0.0287878787878788,False,0.8528,0.416,6
2,coord_scan,honest,0.5318181818181819,0.0318181818181818,False,0.8566,0.4389999999999999,6
2,coord_scan,honest,0.5348484848484849,0.0348484848484849,False,0.857,0.435,6
2,coord_scan,honest,0.5378787878787878,0.0378787878787878,False,0.9122,0.4549999999999999,6
2,coord_scan,honest,0.5409090909090909,0.0409090909090908,False,0.3186,0.401,6
2,coord_scan,honest,0.543939393939394,0.0439393939393939,False,0.7128,0.412,6
2,coord_scan,honest,0.546969696969697,0.0469696969696969,False,0.5352,0.397,6
2,coord_scan,honest,0.55,0.05,False,0.5994,0.4,6
2,coord_scan,honest,0.553030303030303,0.0530303030303029,False,0.739,0.391,6
2,coord_scan,honest,0.556060606060606,0.056060606060606,False,0.7808,0.388,6
2,coord_scan,honest,0.5590909090909091,0.059090909090909,False,0.7898,0.389,6
2,coord_scan,honest,0.5621212121212121,0.0621212121212121,False,0.721,0.391,6
2,coord_scan,honest,0.5651515151515152,0.0651515151515151,False,0.9128,0.384,6
2,coord_scan,honest,0.5681818181818181,0.0681818181818181,False,0.4448,0.3389999999999999,5
2,coord_scan,honest,0.5712121212121213,0.0712121212121212,False,0.6936,0.379,6
2,coord_scan,honest,0.5742424242424242,0.0742424242424242,False,0.6098,0.3409999999999999,5
2,coord_scan,honest,0.5772727272727273,0.0772727272727272,False,0.417,0.345,6
2,coord_scan,honest,0.5803030303030303,0.0803030303030303,False,0.8314,0.345,6
2,coord_scan,honest,0.5833333333333334,0.0833333333333333,False,0.6586,0.3279999999999999,6
2,coord_scan,honest,0.5863636363636364,0.0863636363636364,False,0.6284,0.3389999999999999,6
2,coord_scan,honest,0.5893939393939394,0.0893939393939393,False,0.902,0.3179999999999999,6
2,coord_scan,honest,0.5924242424242424,0.0924242424242424,False,0.919,0.3159999999999999,6
2,coord_scan,honest,0.5954545454545455,0.0954545454545454,False,0.9068,0.307,6
2,coord_scan,honest,0.5984848484848485,0.0984848484848485,False,0.9658,0.292,6
2,coord_scan,honest,0.6015151515151516,0.1015151515151515,False,0.8766,0.3139999999999999,6
2,coord_scan,honest,0.6045454545454545,0.1045454545454545,False,0.9776,0.297,6
2,coord_scan,honest,0.6075757575757577,0.1075757575757576,False,0.802,0.286,6
2,coord_scan,honest,0.6106060606060606,0.1106060606060606,False,0.1876,0.272,6
2,coord_scan,honest,0.6136363636363636,0.1136363636363636,False,0.8926,0.296,6
2,coord_scan,honest,0.6166666666666667,0.1166666666666667,False,0.4772,0.273,6
2,coord_scan,honest,0.6196969696969696,0.1196969696969696,False,0.966,0.282,6
2,coord_scan,honest,0.6227272727272728,0.1227272727272728,False,0.9878,0.261,5
2,coord_scan,honest,0.6257575757575757,0.1257575757575757,False,0.8776,0.259,6
2,coord_scan,honest,0.6287878787878788,0.1287878787878787,False,0.9356,0.275,5
2,coord_scan,honest,0.6318181818181818,0.1318181818181818,False,0.7052,0.249,6
2,coord_scan,honest,0.6348484848484849,0.1348484848484848,False,0.9424,0.259,6
2,coord_scan,honest,0.6378787878787879,0.1378787878787879,False,0.6958,0.237,5
2,coord_scan,honest,0.6409090909090909,0.1409090909090908,False,0.6944,0.2289999999999999,6
2,coord_scan,honest,0.643939393939394,0.143939393939394,False,0.7642,0.244,6
2,coord_scan,honest,0.646969696969697,0.1469696969696969,False,0.7898,0.242,6
2,coord_scan,honest,0.65,0.15,False,0.8592,0.248,6
4,iso_total,gated,0.35,0.15,False,0.0976,0.063,3
4,iso_total,gated,0.353030303030303,0.1469696969696969,False,0.5354,0.054,3
4,iso_total,gated,0.356060606060606,0.1439393939393939,True,0.0086,0.082,3
4,iso_total,gated,0.359090909090909,0.1409090909090909,True,0.0164,0.086,3
4,iso_total,gated,0.3621212121212121,0.1378787878787878,False,0.0772,0.068,3
4,iso_total,gated,0.3651515151515151,0.1348484848484848,True,0.0048,0.085,3
4,iso_total,gated,0.3681818181818181,0.1318181818181818,True,0.0004,0.104,3
4,iso_total,gated,0.3712121212121212,0.1287878787878787,True,0.0004,0.101,3
4,iso_total,gated,0.3742424242424242,0.1257575757575758,True,0.0004,0.1,3
4,iso_total,gated,0.3772727272727272,0.1227272727272727,True,0.0002,0.12,3
4,iso_total,gated,0.3803030303030303,0.1196969696969696,True,0.0004,0.104,3
4,iso_total,gated,0.3833333333333333,0.1166666666666667,True,0.0002,0.116,3
4,iso_total,gated,0.3863636363636363,0.1136363636363636,True,0.0002,0.142,3
4,iso_total,gated,0.3893939393939394,0.1106060606060606,True,0.0002,0.149,3
4,iso_total,gated,0.3924242424242424,0.1075757575757576,True,0.0002,0.136,2
4,iso_total,gated,0.3954545454545454,0.1045454545454545,True,0.0002,0.145,3
4,iso_total,gated,0.3984848484848484,0.1015151515151515,True,0.0002,0.166,3
4,iso_total,gated,0.4015151515151515,0.0984848484848485,True,0.0002,0.174,3
4,iso_total,gated,0.4045454545454545,0.0954545454545454,True,0.0002,0.178,3
4,iso_total,gated,0.4075757575757576,0.0924242424242424,True,0.0002,0.164,3
4,iso_total,gated,0.4106060606060606,0.0893939393939394,True,0.0002,0.18,3
4,iso_total,gated,0.4136363636363636,0.0863636363636363,True,0.0002,0.188,3
4,iso_total,gated,0.4166666666666666,0.0833333333333333,True,0.0002,0.192,3
4,iso_total,gated,0.4196969696969697,0.0803030303030303,True,0.0002,0.208,3
4,iso_total,gated,0.4227272727272727,0.0772727272727272,True,0.0002,0.231,3
4,iso_total,gated,0.4257575757575758,0.0742424242424242,True,0.0002,0.223,3
4,iso_total,gated,0.4287878787878788,0.0712121212121212,True,0.0002,0.218,3
4,iso_total,gated,0.4318181818181818,0.0681818181818181,True,0.0002,0.236,3
4,iso_total,gated,0.4348484848484848,0.0651515151515151,True,0.0002,0.255,3
4,iso_total,gated,0.4378787878787878,0.0621212121212121,True,0.0002,0.282,3
4,iso_total,gated,0.4409090909090909,0.059090909090909,True,0.0002,0.277,3
4,iso_total,gated,0.4439393939393939,0.056060606060606,True,0.0002,0.296,3
4,iso_total,gated,0.4469696969696969,0.053030303030303,True,0.0002,0.291,3
4,iso_total,gated,0.45,0.0499999999999999,True,0.0002,0.316,3
4,iso_total,gated,0.453030303030303,0.0469696969696969,True,0.0002,0.304,3
4,iso_total,gated,0.456060606060606,0.0439393939393939,True,0.0002,0.307,3
4,iso_total,gated,0.4590909090909091,0.0409090909090908,True,0.0002,0.322,3
4,iso_total,gated,0.4621212121212121,0.0378787878787879,True,0.0002,0.356,3
4,iso_total,gated,0.4651515151515151,0.0348484848484848,True,0.0002,0.345,3
4,iso_total,gated,0.4681818181818181,0.0318181818181818,True,0.0002,0.406,3
4,iso_total,gated,0.4712121212121212,0.0287878787878788,True,0.0002,0.386,3
4,iso_total,gated,0.4742424242424242,0.0257575757575757,True,0.0002,0.383,3
4,iso_total,gated,0.4772727272727273,0.0227272727272727,True,0.0002,0.424,3
4,iso_total,gated,0.4803030303030303,0.0196969696969697,True,0.0002,0.41,3
4,iso_total,gated,0.4833333333333333,0.0166666666666666,True,0.0002,0.453,3
4,iso_total,gated,0.4863636363636363,0.0136363636363636,True,0.0002,0.452,3
4,iso_total,gated,0.4893939393939394,0.0106060606060606,True,0.0002,0.466,3
4,iso_total,gated,0.4924242424242424,0.0075757575757575,True,0.0002,0.463,3
4,iso_total,gated,0.4954545454545455,0.0045454545454545,True,0.0002,0.481,3
4,iso_total,gated,0.4984848484848485,0.0015151515151515,True,0.0002,0.485,3
4,iso_total,gated,0.5015151515151515,0.0015151515151514,True,0.0002,0.49,3
4,iso_total,gated,0.5045454545454545,0.0045454545454545,True,0.0002,0.481,3
4,iso_total,gated,0.5075757575757576,0.0075757575757575,True,0.0002,0.4629999999999999,3
4,iso_total,gated,0.5106060606060606,0.0106060606060606,True,0.0002,0.4649999999999999,3
4,iso_total,gated,0.5136363636363637,0.0136363636363636,True,0.0002,0.4509999999999999,3
4,iso_total,gated,0.5166666666666666,0.0166666666666666,True,0.0002,0.421,3
4,iso_total,gated,0.5196969696969698,0.0196969696969697,True,0.0002,0.434,3
4,iso_total,gated,0.5227272727272727,0.0227272727272727,True,0.0002,0.414,3
4,iso_total,gated,0.5257575757575758,0.0257575757575757,True,0.0002,0.411,3
4,iso_total,gated,0.5287878787878788,0.0287878787878788,True,0.0002,0.39,3
4,iso_total,gated,0.5318181818181819,0.0318181818181818,True,0.0002,0.35,3
4,iso_total,gated,0.5348484848484849,0.0348484848484849,True,0.0002,0.3359999999999999,3
4,iso_total,gated,0.5378787878787878,0.0378787878787878,True,0.0002,0.348,3
4,iso_total,gated,0.5409090909090909,0.0409090909090908,True,0.0002,0.3349999999999999,3
4,iso_total,gated,0.543939393939394,0.0439393939393939,True,0.0002,0.3199999999999999,3
4,iso_total,gated,0.546969696969697,0.0469696969696969,True,0.0002,0.297,3
4,iso_total,gated,0.55,0.05,True,0.0002,0.3139999999999999,3
4,iso_total,gated,0.553030303030303,0.0530303030303029,True,0.0002,0.301,3
4,iso_total,gated,0.556060606060606,0.056060606060606,True,0.0002,0.308,3
4,iso_total,gated,0.5590909090909091,0.059090909090909,True,0.0002,0.277,3
4,iso_total,gated,0.5621212121212121,0.0621212121212121,True,0.0002,0.281,3
4,iso_total,gated,0.5651515151515152,0.0651515151515151,True,0.0002,0.265,3
4,iso_total,gated,0.5681818181818181,0.0681818181818181,True,0.0002,0.2299999999999999,3
4,iso_total,gated,0.5712121212121213,0.0712121212121212,True,0.0002,0.237,3
4,iso_total,gated,0.5742424242424242,0.0742424242424242,True,0.0002,0.2189999999999999,3
4,iso_total,gated,0.5772727272727273,0.0772727272727272,True,0.0002,0.2259999999999999,3
4,iso_total,gated,0.5803030303030303,0.0803030303030303,True,0.0002,0.2129999999999999,3
4,iso_total,gated,0.5833333333333334,0.0833333333333333,True,0.0002,0.2319999999999999,3
4,iso_total,gated,0.5863636363636364,0.0863636363636364,True,0.0002,0.184,3
4,iso_total,gated,0.5893939393939394,0.0893939393939393,True,0.0002,0.2009999999999999,3
4,iso_total,gated,0.5924242424242424,0.0924242424242424,True,0.0002,0.1949999999999999,3
4,iso_total,gated,0.5954545454545455,0.0954545454545454,True,0.0002,0.1889999999999999,3
4,iso_total,gated,0.5984848484848485,0.0984848484848485,True,0.0002,0.1939999999999999,3
4,iso_total,gated,0.6015151515151516,0.1015151515151515,True,0.0002,0.155,3
4,iso_total,gated,0.6045454545454545,0.1045454545454545,True,0.0002,0.14,3
4,iso_total,gated,0.6075757575757577,0.1075757575757576,True,0.0002,0.129,3
4,iso_total,gated,0.6106060606060606,0.1106060606060606,True,0.0002,0.15,3
4,iso_total,gated,0.6136363636363636,0.1136363636363636,True,0.0002,0.147,2
4,iso_total,gated,0.6166666666666667,0.1166666666666667,True,0.0002,0.139,3
4,iso_total,gated,0.6196969696969696,0.1196969696969696,True,0.0002,0.1129999999999999,3
4,iso_total,gated,0.6227272727272728,0.1227272727272728,True,0.0004,0.12,2
4,iso_total,gated,0.6257575757575757,0.1257575757575757,True,0.001,0.1109999999999999,3
4,iso_total,gated,0.6287878787878788,0.1287878787878787,True,0.0008,0.1019999999999999,3
4,iso_total,gated,0.6318181818181818,0.1318181818181818,True,0.002,0.0939999999999999,3
4,iso_total,gated,0.6348484848484849,0.1348484848484848,True,0.001,0.0949999999999999,3
4,iso_total,gated,0.6378787878787879,0.1378787878787879,True,0.0006,0.0899999999999999,3
4,iso_total,gated,0.6409090909090909,0.1409090909090908,True,0.0094,0.0829999999999999,3
4,iso_total,gated,0.643939393939394,0.143939393939394,True,0.001,0.0939999999999999,2
4,iso_total,gated,0.646969696969697,0.1469696969696969,False,0.1344,0.058,3
4,iso_total,gated,0.65,0.15,False,0.0654,0.0699999999999999,3
4,iso_total,honest,0.35,0.15,False,0.9934,0.054,3
4,iso_total,honest,0.353030303030303,0.1469696969696969,False,0.961,0.06,3
4,iso_total,honest,0.356060606060606,0.1439393939393939,False,0.9942,0.077,3
4,iso_total,honest,0.359090909090909,0.1409090909090909,False,0.991,0.075,3
4,iso_total,honest,0.3621212121212121,0.1378787878787878,False,0.5502,0.087,3
4,iso_total,honest,0.3651515151515151,0.1348484848484848,False,0.6818,0.082,3
4,iso_total,honest,0.3681818181818181,0.1318181818181818,False,0.9198,0.1,3
4,iso_total,honest,0.3712121212121212,0.1287878787878787,False,0.7922,0.097,3
4,iso_total,honest,0.3742424242424242,0.1257575757575758,False,0.7476,0.117,3
4,iso_total,honest,0.3772727272727272,0.1227272727272727,False,0.834,0.124,3
4,iso_total,honest,0.3803030303030303,0.1196969696969696,False,0.9852,0.106,3
4,iso_total,honest,0.3833333333333333,0.1166666666666667,False,0.7186,0.116,3
4,iso_total,honest,0.3863636363636363,0.1136363636363636,False,0.8826,0.135,3
4,iso_total,honest,0.3893939393939394,0.1106060606060606,False,0.9952,0.127,3
4,iso_total,honest,0.3924242424242424,0.1075757575757576,False,0.979,0.149,3
4,iso_total,honest,0.3954545454545454,0.1045454545454545,False,0.9174,0.146,2
4,iso_total,honest,0.3984848484848484,0.1015151515151515,False,0.9592,0.155,2
4,iso_total,honest,0.4015151515151515,0.0984848484848485,False,0.3032,0.168,3
4,iso_total,honest,0.4045454545454545,0.0954545454545454,False,0.9942,0.156,3
4,iso_total,honest,0.4075757575757576,0.0924242424242424,False,0.7758,0.17,3
4,iso_total,honest,0.4106060606060606,0.0893939393939394,False,0.9886,0.181,3
4,iso_total,honest,0.4136363636363636,0.0863636363636363,False,0.8982,0.187,3
4,iso_total,honest,0.4166666666666666,0.0833333333333333,False,0.9694,0.204,3
4,iso_total,honest,0.4196969696969697,0.0803030303030303,False,0.9986,0.209,3
4,iso_total,honest,0.4227272727272727,0.0772727272727272,False,0.8858,0.221,3
4,iso_total,honest,0.4257575757575758,0.0742424242424242,False,0.7626,0.239,3
4,iso_total,honest,0.4287878787878788,0.0712121212121212,False,0.8986,0.238,3
4,iso_total,honest,0.4318181818181818,0.0681818181818181,False,0.4934,0.257,3
4,iso_total,honest,0.4348484848484848,0.0651515151515151,False,0.8284,0.235,3
4,iso_total,honest,0.4378787878787878,0.0621212121212121,False,0.9638,0.277,3
