theta_deg,dt_ratio,rep,N,axis_true,thr_perm,null_max_med,obs_max_med,fire_perm,fire_boot,ucb_med,correct_axis,t_hat_med,t_err_med,ci_coverage,ci_width_med,n_pool,fire_equiv_5,fire_equiv_10,fire_equiv_15
10.0,2.5,3,50,8,0.9766773823777722,0.6900577814463948,0.9848747801196358,1.0,1.0,11.045507586807142,1.0,,,,,220,0.0,0.0,1.0
10.0,2.5,3,100,8,0.9640666993951224,0.6405822233495531,0.9850803115720116,1.0,1.0,10.555977989900615,1.0,,,,,220,0.0,0.0,1.0
10.0,2.5,3,200,8,0.906566906726056,0.6620686171355598,0.9851152219418132,1.0,1.0,10.334662685475264,1.0,,,,,220,0.0,0.0,1.0
10.0,2.5,4,25,10,0.9826758797113035,0.7233709336444067,0.984245339623669,0.825,1.0,11.8310073215648,1.0,,,,,220,0.0,0.0,0.9833333333333332
10.0,2.5,4,50,10,0.9784199516493866,0.7115713021694601,0.9845919063976982,1.0,1.0,11.140295404430418,1.0,,,,,220,0.0,0.0,1.0
10.0,2.5,4,100,10,0.982555183886823,0.7388127391008033,0.9847097381133524,0.995,1.0,10.50501043659146,1.0,,,,,220,0.0,0.0,1.0
10.0,2.5,4,200,10,0.982218663398538,0.7908409376199562,0.9847374455177144,1.0,1.0,10.305704642124793,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,0,25,12,0.9841789236395496,0.8564548995387418,0.9848255009357328,0.995,1.0,10.15864029702215,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,0,50,12,0.9826183333173047,0.7900490450565711,0.9848245012798892,1.0,1.0,10.07403523777479,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,0,100,12,0.981711512520736,0.8632922635666309,0.9848244323811276,1.0,1.0,10.058036343534166,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,0,200,12,0.9842050420618,0.8825762737582767,0.9848268130424136,1.0,1.0,10.03190390202544,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,1,25,13,0.982563056830814,0.7207623758978209,0.9847711600699354,1.0,1.0,10.344268780359744,1.0,,,,,220,0.0,0.0833333333333333,1.0
10.0,5.0,1,50,13,0.9841654207937398,0.821245172016114,0.9846413600786968,0.93,1.0,10.2828237592011,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,1,100,13,0.9839481123468284,0.879298650643562,0.984664349440282,1.0,1.0,10.183609218472046,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,1,200,13,0.9840060489739236,0.8905611808827317,0.9846875131533994,1.0,1.0,10.14300687496537,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,2,25,12,0.9848822589357216,0.7153802758735228,0.9846477188470052,0.34,1.0,10.458410437859598,1.0,,,,,220,0.0,0.0166666666666666,1.0
10.0,5.0,2,50,12,0.9829498991331836,0.7019043800628767,0.9845720354662272,1.0,1.0,10.349568383414034,1.0,,,,,220,0.0,0.0333333333333333,1.0
10.0,5.0,2,100,12,0.9850260925311676,0.740002875669534,0.9846404349259924,0.065,1.0,10.259397906284171,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,2,200,12,0.969102419475128,0.7335276564715063,0.9846668334415654,1.0,1.0,10.177916736390124,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,3,25,2,0.9833691804719684,0.7895360288608535,0.9847037825289288,0.995,1.0,10.302217480909816,1.0,,,,,220,0.0,0.0166666666666666,1.0
10.0,5.0,3,50,2,0.9834280689211656,0.8520995794296475,0.984654032156129,1.0,1.0,10.273587657328305,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,3,100,2,0.9848477673403748,0.8948070556127978,0.984695994448237,0.1,1.0,10.159749971686958,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,3,200,2,0.9846822573084814,0.9409193594386897,0.9846774146516336,0.455,1.0,10.12641866837781,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,4,25,4,0.9806444502679378,0.5853131794982267,0.9848128420543724,1.0,1.0,10.129039534356291,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,4,50,4,0.9762536639910652,0.5726080790136554,0.9848173393807608,1.0,1.0,10.07768867832003,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,4,100,4,0.9539033502855954,0.5314930522489236,0.9848147826550409,1.0,1.0,10.052108554022798,1.0,,,,,220,0.0,0.0,1.0
10.0,5.0,4,200,4,0.9421934087631472,0.5307304655970504,0.9848213519286406,1.0,1.0,10.026228490719824,1.0,,,,,220,0.0,0.0,1.0
20.0,1.0,0,25,9,0.9335243662124671,0.6422104611154863,0.6779389707530242,0.08,0.2666666666666666,72.62554441686831,0.75,,,,,220,0.0,0.0,0.0
20.0,1.0,0,50,9,0.9375045605356076,0.4988548578083175,0.6562655119851851,0.025,0.25,71.35632419868124,0.815,,,,,220,0.0,0.0,0.0
20.0,1.0,0,100,9,0.8783543459470261,0.4977590116077722,0.6406373058746333,0.125,0.15,77.55620109706032,0.865,,,,,220,0.0,0.0,0.0
20.0,1.0,0,200,9,0.8726982996295526,0.4951897796361481,0.6346835651137277,0.0,0.05,73.22582376444497,1.0,,,,,220,0.0,0.0,0.0
20.0,1.0,1,25,0,0.942329255297561,0.7547015641606147,0.7204662251950498,0.02,0.1333333333333333,73.740541291169,0.675,,,,,220,0.0,0.0,0.0
20.0,1.0,1,50,0,0.9348100117975428,0.5956943703331162,0.7331976030860203,0.11,0.1666666666666666,78.74038703038859,0.725,,,,,220,0.0,0.0,0.0
20.0,1.0,1,100,0,0.9336699268899148,0.5951547983914418,0.823804984916525,0.195,0.1833333333333333,79.39879576358834,0.775,,,,,220,0.0,0.0,0.0
20.0,1.0,1,200,0,0.9208086149275048,0.595402655615459,0.8844431958962533,0.265,0.0,82.31191673089295,0.985,,,,,220,0.0,0.0,0.0
20.0,1.0,2,25,7,0.9481507665747644,0.8657911659893773,0.5972498932854777,0.0,0.1166666666666666,75.06431700700874,0.355,,,,,220,0.0,0.0,0.0
20.0,1.0,2,50,7,0.948866997126821,0.8986197810208394,0.5853005812870373,0.0,0.15,68.10545198229289,0.175,,,,,220,0.0,0.0,0.0
20.0,1.0,2,100,7,0.9492253930101084,0.9086834547320004,0.5928303448921961,0.0,0.1833333333333333,63.97653658637893,0.055,,,,,220,0.0,0.0,0.0
20.0,1.0,2,200,7,0.9494752526485064,0.9273648889017512,0.601356545387739,0.0,0.85,57.67109390014225,0.0,,,,,220,0.0,0.0,0.0
20.0,1.0,3,25,4,0.9385548684704372,0.6931397107432964,0.7786227211589369,0.095,0.3,71.28597276246416,0.745,,,,,220,0.0,0.0,0.0
20.0,1.0,3,50,4,0.939534931390401,0.7259341792757068,0.8559309997227473,0.08,0.3333333333333333,68.97805859955783,0.895,,,,,220,0.0,0.0,0.0
20.0,1.0,3,100,4,0.9405643362397348,0.7768085736490127,0.883517770144137,0.1,0.35,65.30514749036217,0.965,,,,,220,0.0,0.0,0.0
20.0,1.0,3,200,4,0.9407350342004864,0.8380999758884664,0.8910013119195155,0.015,0.6,59.22924336933299,1.0,,,,,220,0.0,0.0,0.0
20.0,1.0,4,25,13,0.949144500173253,0.7540530912750965,0.8862955499786827,0.115,0.5333333333333333,59.898380447670405,0.935,,,,,220,0.0,0.0,0.0
20.0,1.0,4,50,13,0.9499084567582068,0.731761858229472,0.908620104037243,0.07,0.6,56.74688974983995,0.965,,,,,220,0.0,0.0,0.0
20.0,1.0,4,100,13,0.9478636912076536,0.7577768936153984,0.9368854391430296,0.26,0.8166666666666667,49.51002932214614,1.0,,,,,220,0.0,0.0,0.0
20.0,1.0,4,200,13,0.9482887010835512,0.7237544917133708,0.9452026689980646,0.28,1.0,34.04797786572704,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,0,25,6,0.9389794911272566,0.6659935522471746,0.9163503793423976,0.26,0.7166666666666667,43.23324546955351,0.95,,,,,220,0.0,0.0,0.0
20.0,1.5,0,50,6,0.9329352177566514,0.5568012298422889,0.92332143982834,0.32,0.8833333333333333,37.69851146453534,0.995,,,,,220,0.0,0.0,0.0
20.0,1.5,0,100,6,0.9284840844996562,0.557023848822355,0.9240976393026508,0.38,0.9833333333333332,30.933300839758797,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,0,200,6,0.889709449125847,0.5477306849784291,0.9233438123220824,1.0,1.0,27.76859885958855,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,1,25,14,0.9218511178073608,0.534564282497675,0.924822806248808,0.545,0.8333333333333334,37.34067887153837,0.985,,,,,220,0.0,0.0,0.0
20.0,1.5,1,50,14,0.9330559772749416,0.4541923988572005,0.9310763888251372,0.445,0.9166666666666666,35.042636129907144,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,1,100,14,0.9075194641225502,0.4540880095774461,0.9361585898157974,0.975,1.0,26.537123494684,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,1,200,14,0.7801277755438757,0.4510997393173386,0.9372903594155576,1.0,1.0,23.59700974003927,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,2,25,2,0.9352210782991388,0.5699744031287806,0.9346827897201136,0.495,0.95,36.41732936807449,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,2,50,2,0.9377415769292315,0.551975647002771,0.9408997972309538,0.585,1.0,29.02719698115461,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,2,100,2,0.9353572563293094,0.4642169631926767,0.944569258549894,0.845,1.0,25.316289174443057,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,2,200,2,0.8663885577261923,0.4633184258221406,0.9451723268127864,1.0,1.0,21.584617993112506,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,3,25,0,0.9394822911918236,0.7108463471611455,0.9261141147596444,0.215,0.7333333333333333,42.87651584751332,0.96,,,,,220,0.0,0.0,0.0
20.0,1.5,3,50,0,0.9373227414392784,0.6920277727362651,0.9330635210656096,0.41,0.8333333333333334,34.67494093544984,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,3,100,0,0.9393371043877444,0.6366089911558233,0.938750130020794,0.44,0.9666666666666668,27.58933705615824,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,3,200,0,0.9367016240522148,0.7013564997874465,0.939383540967236,0.865,1.0,23.473282906395887,1.0,,,,,220,0.0,0.0,0.0
20.0,1.5,4,25,6,0.9483976949266114,0.7911830554800588,0.8558886796507251,0.125,0.3666666666666666,73.3372509065482,0.895,,,,,220,0.0,0.0,0.0
20.0,1.5,4,50,6,0.947925541222448,0.7786673470242451,0.922811758477742,0.16,0.5666666666666667,59.26770120650608,0.965,,,,,220,0.0,0.0,0.0
20.0,1.5,4,100,6,0.9477123856504944,0.8525589161934164,0.9336355500217336,0.195,0.7833333333333333,44.76455948560412,0.99,,,,,220,0.0,0.0,0.0
20.0,1.5,4,200,6,0.9469070571917056,0.8541159989735844,0.9400808017279524,0.125,1.0,37.58158398150958,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,0,25,9,0.942784562843956,0.6854226470684636,0.9396220592404116,0.14,1.0,21.39403742966877,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,0,50,9,0.9423416195901702,0.658562672461412,0.9392841104088094,0.07,1.0,21.236370211959542,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,0,100,9,0.9421078428236171,0.7139042811375731,0.9398495588121596,0.03,1.0,20.63742981474104,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,0,200,9,0.940041172957242,0.6735511882095134,0.9397128073892548,0.25,1.0,20.462636463255706,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,1,25,19,0.9383283041756272,0.7086612892077813,0.9389837737255736,0.665,1.0,21.226598939926927,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,1,50,19,0.9337050443252404,0.7024694464399996,0.9390596292867648,0.995,1.0,20.92078466334095,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,1,100,19,0.9373273424388604,0.7335450617113138,0.9391418006327924,0.975,1.0,20.541860815237108,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,1,200,19,0.9301543105471144,0.7645576303397815,0.939290591680544,1.0,1.0,20.33041101744077,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,2,25,12,0.9377408384124284,0.7157159773438839,0.9391855408671028,0.785,1.0,20.81486137711941,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,2,50,12,0.9355005268188348,0.7794966353394541,0.9394914245365082,0.995,1.0,20.42859358942365,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,2,100,12,0.93777742958105,0.7920548894202764,0.9395684626884158,0.995,1.0,20.245243097084632,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,2,200,12,0.9373357482112292,0.832305055865378,0.9395833255451154,1.0,1.0,20.14834216921889,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,3,25,11,0.9383085517862056,0.738020799997736,0.9390305353574744,0.665,1.0,21.17625869844578,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,3,50,11,0.9377746377610826,0.7666342120056839,0.9393148933211796,0.865,1.0,20.74819441760744,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,3,100,11,0.9380520292484136,0.7345199400683343,0.9394662362764168,0.945,1.0,20.368024357303547,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,3,200,11,0.9379725357837068,0.769484700087882,0.9394975833512532,1.0,1.0,20.21965692841481,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,4,25,7,0.9345932350991408,0.6720309526244512,0.9392749220215352,0.975,1.0,20.931525189318016,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,4,50,7,0.9354714565674116,0.681698204751032,0.9394727490064732,0.99,1.0,20.51043373016271,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,4,100,7,0.938291359201543,0.6848198644222488,0.9396574255840052,1.0,1.0,20.20482959923999,1.0,,,,,220,0.0,0.0,0.0
20.0,2.5,4,200,7,0.9223971107539238,0.6756950547477621,0.9396669940209554,1.0,1.0,20.12012112503413,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,0,25,5,0.9403394410958172,0.8278105852714241,0.9400339793797396,0.33,1.0,20.16399730282645,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,0,50,5,0.9403994540944408,0.8680386297064865,0.939955625271867,0.16,1.0,20.13118958769184,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,0,100,5,0.9416711273627952,0.9030331648448836,0.9400040823974264,0.0,1.0,20.068095591753966,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,0,200,5,0.941752750368796,0.9213071718011536,0.9399813716471704,0.0,1.0,20.03627489632436,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,1,25,4,0.9572243077279684,0.7914290464936108,0.9399744954028796,0.0,1.0,20.794232083107424,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,1,50,4,0.957737406439222,0.8755904176956475,0.9399471157226938,0.0,1.0,20.514382712385505,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,1,100,4,0.958225283702162,0.9075663350942658,0.9399438606759845,0.0,1.0,20.333779903484693,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,1,200,4,0.9577701720652496,0.9323699384990444,0.9399774559520172,0.0,1.0,20.22862740635999,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,2,25,13,0.9369714168010936,0.571230416149815,0.9396780374751242,1.0,1.0,20.13919288339516,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,2,50,13,0.9363075100021926,0.625477831930771,0.9396200581850904,1.0,1.0,20.122127355143668,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,2,100,13,0.9347092515525536,0.544467729098591,0.939643581370696,1.0,1.0,20.087624626550003,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,2,200,13,0.9313377529325292,0.4949496457299232,0.9396456130957926,1.0,1.0,20.060229743235904,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,3,25,3,0.9379209103988756,0.8115115536608379,0.9397406181597784,1.0,1.0,20.075810404396638,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,3,50,3,0.9384517196728596,0.8568863275969777,0.9397531291842512,1.0,1.0,20.046874277992472,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,3,100,3,0.9385661678578282,0.8898849233796977,0.939749329856205,1.0,1.0,20.02685914932907,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,3,200,3,0.9393048832472348,0.8925292467933512,0.939744088698706,1.0,1.0,20.01496838067787,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,4,25,12,0.9379411582829088,0.7402352894011162,0.9394196034996048,0.955,1.0,20.212303393317104,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,4,50,12,0.9382749466525984,0.8311054987350599,0.9393878522790196,1.0,1.0,20.193699757962285,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,4,100,12,0.9365501962975163,0.8343541240475576,0.9393872449673046,1.0,1.0,20.148582482218,1.0,,,,,220,0.0,0.0,0.0
20.0,5.0,4,200,12,0.9384560793686024,0.8372675280410072,0.9394152196232542,1.0,1.0,20.112798714317265,1.0,,,,,220,0.0,0.0,0.0
30.0,1.0,0,25,10,0.8686959462152446,0.5633039847523907,0.5283851918958903,0.035,0.15,73.17624784066959,0.56,,,,,220,0.0,0.0,0.0
30.0,1.0,0,50,10,0.8623348786321008,0.5871334171626137,0.526744398912121,0.02,0.1,74.1152665581964,0.445,,,,,220,0.0,0.0,0.0
30.0,1.0,0,100,10,0.8676456108654,0.5285863559970803,0.5231140273647865,0.005,0.0666666666666666,74.80386786927188,0.445,,,,,220,0.0,0.0,0.0
30.0,1.0,0,200,10,0.8625529488586231,0.5402506218506327,0.5056232872721513,0.0,0.0,69.58210265024039,0.175,,,,,220,0.0,0.0,0.0
30.0,1.0,1,25,16,0.8789837903348225,0.714125513138377,0.7546290086739682,0.05,0.3,72.30159783452228,0.82,,,,,220,0.0,0.0,0.0
30.0,1.0,1,50,16,0.8794346611398931,0.7242033166546505,0.7729737824954608,0.05,0.2333333333333333,75.67395566035825,0.88,,,,,220,0.0,0.0,0.0
30.0,1.0,1,100,16,0.8796311583872357,0.8108043205130792,0.7832039912126325,0.055,0.4,69.27448963969883,0.935,,,,,220,0.0,0.0,0.0
30.0,1.0,1,200,16,0.8802464304510116,0.8502607746049571,0.7849453042792289,0.0,0.4333333333333333,65.95257794406297,1.0,,,,,220,0.0,0.0,0.0
30.0,1.0,2,25,17,0.8653561184658641,0.5690240271385956,0.7101461989625562,0.09,0.1833333333333333,75.44361646893847,0.69,,,,,220,0.0,0.0,0.0
30.0,1.0,2,50,17,0.8594417726970397,0.5750516118229756,0.7394582943698217,0.12,0.2,76.5972591587339,0.75,,,,,220,0.0,0.0,0.0
30.0,1.0,2,100,17,0.8635301902428261,0.590720721121142,0.7686981473405666,0.135,0.1666666666666666,76.6007555921591,0.835,,,,,220,0.0,0.0,0.0
30.0,1.0,2,200,17,0.8481713835115905,0.5824173611489749,0.8576043767988026,0.655,0.0333333333333333,75.93060029599891,0.995,,,,,220,0.0,0.0,0.0
30.0,1.0,3,25,1,0.8683123129042642,0.6036067223095997,0.7641529061678172,0.055,0.1666666666666666,76.3800574054888,0.87,,,,,220,0.0,0.0,0.0
30.0,1.0,3,50,1,0.863181982735969,0.5751355869161552,0.7693928851150849,0.12,0.4166666666666667,64.50781535303705,0.9,,,,,220,0.0,0.0,0.0
30.0,1.0,3,100,1,0.8587745591851688,0.6892676693510368,0.8072519947691676,0.245,0.4666666666666667,60.33081142559587,0.95,,,,,220,0.0,0.0,0.0
30.0,1.0,3,200,1,0.8183394506494562,0.6217483711911864,0.8147032383078757,0.415,0.7666666666666667,54.38579472277479,1.0,,,,,220,0.0,0.0,0.0
30.0,1.0,4,25,1,0.8643002941853826,0.7264503739607422,0.5657695924882195,0.01,0.1333333333333333,80.19360505481966,0.675,,,,,220,0.0,0.0,0.0
30.0,1.0,4,50,1,0.8639347799303866,0.7252623719037656,0.5793136852306979,0.035,0.1333333333333333,79.6640184292124,0.675,,,,,220,0.0,0.0,0.0
30.0,1.0,4,100,1,0.8645399177624872,0.7836219270304281,0.5713702752506699,0.025,0.05,81.74827841730578,0.685,,,,,220,0.0,0.0,0.0
30.0,1.0,4,200,1,0.8657050995743724,0.8363481357698096,0.5568718432370631,0.015,0.0,84.57962695346583,0.62,,,,,220,0.0,0.0,0.0
30.0,1.5,0,25,2,0.9133515998358211,0.7704510827037319,0.8864592991533932,0.065,0.5333333333333333,58.72457893680279,0.94,,,,,219,0.0,0.0,0.0
30.0,1.5,0,50,2,0.9129246092094494,0.6936028386601835,0.8935283860889119,0.115,0.7833333333333333,48.28201862560466,0.99,,,,,219,0.0,0.0,0.0
30.0,1.5,0,100,2,0.9129738223972804,0.7081042912241591,0.9047284356896708,0.165,0.9166666666666666,41.18800703265455,1.0,,,,,219,0.0,0.0,0.0
30.0,1.5,0,200,2,0.9136470898175744,0.770479007698227,0.9099098794033385,0.105,1.0,33.457788152073306,1.0,,,,,219,0.0,0.0,0.0
30.0,1.5,1,25,3,0.8658200061307396,0.6610095800919513,0.7815477741383957,0.085,0.2333333333333333,73.76076588835343,0.825,,,,,220,0.0,0.0,0.0
30.0,1.5,1,50,3,0.8630535384564909,0.6597917770559427,0.7781899011704785,0.115,0.25,71.49292514677418,0.845,,,,,220,0.0,0.0,0.0
30.0,1.5,1,100,3,0.8637726859913414,0.6914423632096632,0.8295980988749714,0.175,0.3333333333333333,68.02736604936644,0.955,,,,,220,0.0,0.0,0.0
30.0,1.5,1,200,3,0.8673941156240943,0.7536691214730435,0.8332641153032084,0.015,0.6666666666666666,58.473362337314406,1.0,,,,,220,0.0,0.0,0.0
30.0,1.5,2,25,16,0.8634680136744085,0.6257280903648417,0.8127121479082687,0.08,0.3833333333333333,72.64875372310432,0.88,,,,,220,0.0,0.0,0.0
30.0,1.5,2,50,16,0.8648157581313872,0.7145043413841878,0.8442636808855966,0.13,0.45,63.568483336546215,0.975,,,,,220,0.0,0.0,0.0
30.0,1.5,2,100,16,0.8633801164748915,0.7396763830871785,0.8618701841802339,0.365,0.8666666666666667,44.253374200990194,0.995,,,,,220,0.0,0.0,0.0
30.0,1.5,2,200,16,0.8633813155348741,0.7400008979809096,0.8656342097604932,0.87,1.0,36.26593237842468,1.0,,,,,220,0.0,0.0,0.0
30.0,1.5,3,25,7,0.8660986757846983,0.5986454776872845,0.8258885509656001,0.125,0.7333333333333333,54.40254701103217,0.99,,,,,220,0.0,0.0,0.0
30.0,1.5,3,50,7,0.862513546879005,0.4761706290435035,0.8262653636200128,0.125,0.9,45.09701343025617,1.0,,,,,220,0.0,0.0,0.0
30.0,1.5,3,100,7,0.8595299792163643,0.4222831861687591,0.8257675097725723,0.08,1.0,40.82630738547271,1.0,,,,,220,0.0,0.0,0.0
30.0,1.5,3,200,7,0.8572564706743369,0.4191139133576632,0.8305514602250897,0.0,1.0,38.61918850448565,1.0,,,,,220,0.0,0.0,0.0
30.0,1.5,4,25,9,0.8725654554172753,0.6324180540369386,0.8421758844429709,0.09,0.6666666666666666,57.118080664782696,0.93,,,,,220,0.0,0.0,0.0
30.0,1.5,4,50,9,0.8711359381315125,0.6194877362204754,0.8496327005403226,0.11,0.7666666666666667,53.564813311784704,0.985,,,,,220,0.0,0.0,0.0
30.0,1.5,4,100,9,0.8705226372999311,0.6724961640988116,0.8580339591979554,0.18,0.9833333333333332,41.919053805085625,1.0,,,,,220,0.0,0.0,0.0
30.0,1.5,4,200,9,0.8723403486042779,0.7251331138808914,0.8614954163538524,0.0,1.0,36.11698024793347,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,0,25,11,0.8650618770830557,0.6874753655742644,0.8655633735484667,0.69,1.0,30.622561012141453,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,0,50,11,0.8639926450278562,0.7235739537801511,0.8658215803260807,0.975,1.0,30.306714075719857,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,0,100,11,0.8653696958528031,0.7903657653250538,0.865881013281033,0.88,1.0,30.1614892645023,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,0,200,11,0.8647323627818079,0.8114340387114978,0.8659182491883437,1.0,1.0,30.090218773257877,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,1,25,2,0.8682272515260946,0.5346033011996345,0.8648200686094385,0.13,1.0,31.269598796742955,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,1,50,2,0.863853921106553,0.5219579972699205,0.8645716086435818,0.595,1.0,30.70190300663712,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,1,100,2,0.8450076100820402,0.5120064915891032,0.864953131451167,1.0,1.0,30.703312788524403,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,1,200,2,0.7574193292963072,0.5086644756425703,0.864570929772998,1.0,1.0,30.513952702243053,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,2,25,4,0.8900281218891037,0.6833478934802799,0.8685266427941283,0.0,1.0,31.65635660504735,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,2,50,4,0.8917696569383072,0.6935488373080503,0.8676268255063836,0.0,1.0,31.476692638939124,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,2,100,4,0.8913945311570907,0.7491691902149042,0.8674049368632812,0.0,1.0,31.00982163394343,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,2,200,4,0.8904306012963715,0.7272866471188555,0.8677251709066568,0.0,1.0,30.59108288520297,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,3,25,18,0.8984450986756991,0.6809125720149062,0.8658472442762927,0.0,1.0,33.01432906217423,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,3,50,18,0.8853147859545921,0.6818655668559863,0.8675546441883281,0.0,1.0,31.69263039864469,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,3,100,18,0.8905778520404692,0.673257776720046,0.8657624103854076,0.0,1.0,31.40345477162218,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,3,200,18,0.8058192828630536,0.6535257458973611,0.8659407128292003,1.0,1.0,31.03590605396318,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,4,25,1,0.8770543191716165,0.7347016163986669,0.8649404790388124,0.005,1.0,32.1867283070003,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,4,50,1,0.8757465855280142,0.6688101105499596,0.8655814048870676,0.0,1.0,31.27452076742583,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,4,100,1,0.8756365383804255,0.7349351936102366,0.8663631482705774,0.0,1.0,30.764027338387457,1.0,,,,,220,0.0,0.0,0.0
30.0,2.5,4,200,1,0.8774090993302573,0.8147618614365607,0.8659287621967817,0.0,1.0,30.624880346460245,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,0,25,19,0.8793782108818233,0.6778372705382191,0.8659225206438144,0.0,1.0,30.47862575699563,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,0,50,19,0.8818007709380576,0.6510641307839969,0.8657232637066186,0.0,1.0,30.351704771209704,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,0,100,19,0.8737312524652667,0.6693059186462593,0.8657944524835535,0.0,1.0,30.22283557643041,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,0,200,19,0.8816842413289058,0.7884423743571024,0.8656870534014417,0.0,1.0,30.19247051254976,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,1,25,0,0.8656609537712586,0.7286281622426235,0.8662148200033952,0.885,1.0,30.060756388089537,1.0,,,,,220,0.0,0.0,0.0
30.0,5.0,1,50,0,0.863975692496189,0.7322642107595064,0.8662330579494442,1.0,1.0,30.031853596545744,1.0,,,,,220,0.0,0.0,0.0
