n_scales,p_min,flag,delta_med,delta_cv,pi_hat,z_hat,delta_at_pmin,pi_true_max,detectable,abstain,model,idx,x1,x2,gated_side,dist
1,0.9966,False,,,,-1,,0.018,False,False,gated,155,0.7511134628131798,0.9357493602007142,True,0.3735799890825841
2,0.0002,True,0.2751008077723461,0.01599480724662,0.1235000048536398,1,0.270700623378622,0.178,True,False,gated,156,0.7983536215482464,0.324514205244599,False,0.11118164787048
3,0.6528,False,0.0231286390379097,1.1147159891571872,0.4501623916536372,1,0.0231286390379097,0.016,False,False,gated,157,0.0722506225876346,0.0626530049645661,False,0.4432747979874613
2,0.0002,True,0.2803249372011359,0.0301623247373942,0.2605000513914002,1,0.2887801889890164,0.436,True,False,gated,158,0.6836161095382641,0.4609300119679938,False,0.0745701060420833
2,0.7906,False,0.0088999593570503,,0.4944731537311393,0,,0.013,False,False,gated,159,0.6052927292436103,0.9396918950097832,True,0.3601341252511997
2,0.0002,True,0.2832979902361504,0.0366914526808201,0.1885000065596885,1,0.2936926050395083,0.257,True,False,gated,160,0.4212931203269509,0.367194978542912,False,0.060523179254934
3,0.0002,True,0.0230860557239391,1.1828819116924385,0.454352512118847,1,0.2682999165888055,0.211,True,False,gated,161,0.6247045913932814,0.3314576585030604,False,0.2074498140569368
2,0.0002,True,0.1444681160077963,0.8397298600722991,0.7196411445340196,0,0.2657823068487716,0.135,True,False,gated,162,0.338443392231727,0.7335003836697543,True,0.2321276859498456
2,0.0002,True,0.2835855602163697,0.0537561478028171,0.2014999127305885,1,0.2988300275061593,0.324,True,False,gated,163,0.028861709003296,0.4092603901275747,False,0.0952190897162479
2,0.0004,True,0.2674701655896986,,0.8669996197868662,0,0.2674701655896986,0.1049999999999999,True,False,gated,164,0.5030993543428947,0.7366822427364634,True,0.1856215698141665
3,0.0002,True,0.2802407438889849,0.0382464161330295,0.2449999996333184,1,0.290958947997231,0.29,True,False,gated,165,0.3855249735669498,0.3805522051331646,False,0.0399132066859279
2,0.9944,False,0.0371060004817429,,0.9375056774663352,0,0.0371060004817429,0.016,False,False,gated,166,0.2544731903609698,0.0342943017567266,False,0.4010207243436871
2,0.0002,True,0.2720355665513243,,0.1139999992845618,1,0.2720355665513243,0.128,True,False,gated,167,0.4050268074239743,0.2567402206936347,False,0.1651093085158139
3,0.0002,True,0.28155825904399,0.0458554576577733,0.4324999581049993,1,0.2944692418698239,0.437,True,False,gated,168,0.0851357014594636,0.521647547776729,False,0.0415678943700096
2,0.9834,False,0.0061168459944232,,0.7818315085752149,0,0.0061168459944232,0.014,False,False,gated,169,0.5382821675810225,0.0354450004375944,False,0.4122832229659033
2,0.0002,True,0.2687634140292551,,0.1910000000378785,1,0.2687634140292551,0.199,True,False,gated,170,0.622380561767593,0.3150331962379049,False,0.2176839908276091
2,0.6784,False,0.1477934250749122,0.857707018513166,0.1828578565570265,1,0.274556883052622,0.037,False,False,gated,171,0.9497262901636728,0.118803404139681,False,0.3084489069026224
2,0.0002,True,0.2677017777033229,,0.7339999942398755,0,0.2677017777033229,0.245,True,False,gated,172,0.8887026507644771,0.6315070554611641,True,0.1722823426324348
2,0.0038,True,0.1410520835998613,0.8525589172193467,0.3549976564569863,0,0.2613072952661444,0.089,True,False,gated,173,0.1391209163815101,0.2227037056213295,False,0.2805402199579268
2,0.0002,True,0.1444040994043434,0.8643298272844705,0.6585488679047236,0,0.2692168697025334,0.174,True,False,gated,174,0.3682399541816509,0.6962779664617004,True,0.223124201054169
2,0.994,False,0.142476111515658,0.844834381199012,0.6373027713206127,0,0.2628448290244752,0.027,False,False,gated,175,0.3438756564114769,0.8877835346127215,True,0.3643957628762716
2,0.0002,True,0.2723255288079605,,0.2770007661548304,1,0.2723255288079605,0.248,True,False,gated,176,0.1494392894897503,0.3675911179798207,False,0.1647462024075545
2,0.0002,True,0.280258952384764,0.04095317707893,0.3524997130718118,1,0.2917364468897736,0.497,True,False,gated,177,0.1070400519816408,0.5060796457865796,False,0.0667580194498333
3,0.0002,True,0.1443053617902333,0.8488147058670167,0.6711044611799019,0,0.2667938750140924,0.257,True,False,gated,178,0.9079505061287249,0.6398200204158405,True,0.1673999624583112
2,0.2986,False,0.1385254841574442,0.8541465747506103,0.2135869318156375,1,0.2568465519670492,0.051,True,False,gated,179,0.0564012216789513,0.1685314297185788,False,0.3362328224479098
2,0.0004,True,0.1405061146108587,0.9341442229054142,0.3244703413471783,1,0.2717590898584126,0.092,True,False,gated,180,0.7245931131625812,0.2273621455285301,False,0.2305770867687585
2,0.0002,True,0.1404442005381353,0.8964646533752956,0.7028357347003396,0,0.2663474620930218,0.1049999999999999,True,False,gated,181,0.1172093752153676,0.7794111247327299,True,0.1995200345484949
2,0.9042,False,0.0199846271952506,,0.4996195377715905,1,,0.004,False,False,gated,182,0.4674102046769507,0.97231795172911,True,0.4178104572937786
3,0.0292,False,0.0187723945640972,1.2036770474884946,0.5006552399462623,0,0.2600890813398783,0.062,True,False,gated,183,0.7503266376653691,0.8091306939173397,True,0.2533292702586285
2,0.0002,True,0.2635243505571673,,0.8870000039979589,0,0.2635243505571673,0.127,True,False,gated,184,0.0351871761332653,0.7543406244801178,True,0.1896008371742103
2,0.0002,True,0.2707542854771695,,0.8349999610803989,0,0.2707542854771695,0.155,True,False,gated,185,0.4478673740466445,0.7009000264490871,True,0.1841751436111543
3,0.0002,True,0.2819662487712968,0.038699980061917,0.2409999999966018,1,0.2928783369769183,0.279,True,False,gated,186,0.9003219137713252,0.3793518501069503,False,0.0432705676033778
3,0.4274,False,0.0261593648457503,1.1774451183527626,0.481940517902406,1,0.2678448871322217,0.044,False,False,gated,187,0.2889737876393385,0.8304314213848418,True,0.2883375151842366
2,0.9922,False,0.1329282035531549,0.9007033282736651,0.6591935740204944,0,0.2526570789158215,0.017,False,False,gated,188,0.8554776256914218,0.904027433737659,True,0.3842107489777612
2,0.0002,True,0.2660171253525672,,0.8840000000178985,0,0.2660171253525672,0.133,True,False,gated,189,0.1398818988494279,0.7502288642737034,True,0.1706723686287977
2,0.9934,False,0.0236052899750415,,0.5077445809383047,0,,0.014,False,False,gated,190,0.8547384453363828,0.0437568382872615,False,0.3766936241144851
3,0.0002,True,0.2877016966504011,0.0330230364526151,0.248,1,0.2896329888781843,0.303,True,False,gated,191,0.8509443339518811,0.3896835983835314,False,0.0329002232291331
3,0.0002,True,0.2879915643634029,0.0387072127143913,0.506,1,0.2948687685703784,0.496,True,False,gated,192,0.1572547188953826,0.5542532476505417,False,0.0176425653524368
3,0.0002,True,0.2884883477990391,0.0301223374971431,0.711,0,0.2884883477990391,0.4489999999999999,True,False,gated,193,0.7805516429894664,0.5167676523685876,True,0.0334797107597011
2,0.9218,False,0.0283928531814135,,0.8759704728392265,0,,0.014,False,False,gated,194,0.2009563704492506,0.0330166993044996,False,0.4181914212603976
3,0.0002,True,0.2850963693390772,0.031000052178912,0.528,0,0.2965952029431244,0.488,True,False,gated,195,0.2590057118412884,0.4974395119791571,True,0.0045760312329826
2,0.0002,True,0.269031864988744,,0.8390000000246234,0,0.269031864988744,0.148,True,False,gated,196,0.1585140483968196,0.7230337345365577,True,0.1455405638585642
2,0.0002,True,0.2640309177444732,,0.8789999996917998,0,0.2640309177444732,0.1149999999999999,True,False,gated,197,0.7441715362045913,0.7377893680992212,True,0.1854319462074395
2,0.9834,False,0.1351365106484273,0.8065425962263473,0.238147683514673,1,0.2441298627925858,0.025,False,False,gated,198,0.1270530969807858,0.0755890736347161,False,0.4105085973427977
2,0.0002,True,0.1472472589508698,0.8233078358523861,0.5483038322908154,0,0.2684770810537297,0.186,True,False,gated,199,0.3407844591499335,0.6877458504921548,True,0.1984104760841565
3,0.0002,True,0.2677664043946164,0.7015889136964674,0.6549998357068388,0,0.2677664043946164,0.364,True,False,gated,200,0.3496528357495548,0.5653585726346229,True,0.1166452587955107
2,0.6216,False,0.0271784432843664,,0.6709164472976643,1,,0.04,False,False,gated,201,0.9433156241406117,0.8856784728234903,True,0.3898217578150663
2,0.0004,True,0.1316618388559081,0.9692350290452733,0.7977011102939462,0,0.2592731050645375,0.0859999999999999,True,False,gated,202,0.8839466241577962,0.7677205218227606,True,0.287294002990091
3,0.828,False,0.0176348610320646,0.0258722907034165,0.6194314058124489,0,0.0180911152832264,0.017,False,False,gated,203,0.0988282584515938,0.9674547018900778,True,0.3881879741897146
3,0.3568,False,0.0206960078193126,1.1418073621257416,0.5087602039821963,1,0.0170365380161489,0.027,False,False,gated,204,0.2609925919876921,0.1357912104178462,False,0.301559048838898
2,0.0002,True,0.272915550970092,,0.8139998114413829,0,0.272915550970092,0.167,True,False,gated,205,0.5579488808766115,0.7012134322539274,True,0.131991270450753
3,0.0002,True,0.2748241443570403,0.6464381401657335,0.3330000015325557,1,0.2748241443570403,0.329,True,False,gated,206,0.0856111765958016,0.4198287205402629,False,0.1172353815104976
2,0.5922,False,0.1321025082088277,0.9375695639994488,0.1984967464474833,1,0.2559577992343494,0.04,False,False,gated,207,0.4274406026762701,0.1152416103843813,False,0.3083188921378016
2,0.554,False,0.1399546996515127,0.9079821004064554,0.7313632553331064,0,0.2670310618037558,0.048,False,False,gated,208,0.4350418577066571,0.8498797363176769,True,0.317353544276638
2,0.832,False,0.1460012995232796,0.8620779466495103,0.8467339395732518,0,0.2718658000253307,0.034,False,False,gated,209,0.1416831325903008,0.8830683776252458,True,0.3034322911043667
2,0.0002,True,0.1449035297281237,0.8418178016280683,0.8247815728499757,0,0.266885900572842,0.1149999999999999,True,False,gated,210,0.2940774895828488,0.7530974332719859,True,0.2228151731378419
2,0.0002,True,0.2734164579952178,0.0284966398632682,0.835501872466762,0,0.2656250076590092,0.3179999999999999,True,False,gated,211,0.801446747411383,0.6007836397239588,True,0.1078114355483141
2,0.0002,True,0.2690298846874804,,0.8629998029182668,0,0.2690298846874804,0.136,True,False,gated,212,0.1460855664776965,0.7296300726469271,True,0.1505987270129025
3,0.0002,True,0.2861598639907803,0.0440180326631678,0.2470000000177292,1,0.2987560582308581,0.363,True,False,gated,213,0.510711720390981,0.4264694319284782,False,0.0600037513145223
2,0.2828,False,0.1408948407365386,0.8569265028211086,0.836660753722883,0,0.2616313638752948,0.049,False,False,gated,214,0.3000277630816721,0.8494476406997468,True,0.3102661708452224
3,0.8286,False,0.0240797807392675,1.2229674339656174,0.5642220535238555,0,0.2628672065623509,0.036,False,False,gated,215,0.1640942098063572,0.8576215285024054,True,0.2797552431089838
2,0.0024,True,0.1367013415009718,0.9126977120498636,0.2408104927400898,1,0.2614683431239686,0.087,True,False,gated,216,0.1708946039511318,0.2166879052005483,False,0.2671264015106053
3,0.0002,True,0.2878590400882284,0.0402317176464257,0.326,1,0.2961152163881178,0.439,True,False,gated,217,0.2632688438686053,0.4594606819630135,False,0.0195449636354668
2,0.3506,False,0.1342744579123016,0.9414151062588808,0.2566716722031987,1,0.2606824609766062,0.056,True,False,gated,218,0.1075634220345709,0.1670060892664446,False,0.3440814525881191
2,0.0112,True,0.1449927609201725,0.8335740575298511,0.3485634782982804,1,0.26585496495369,0.061,True,False,gated,219,0.7462542452163583,0.1697901653303101,False,0.2742162630215733
2,0.0002,True,0.2754764940034258,0.0218242031455851,0.8369999999967817,0,0.2694644390364397,0.254,True,False,gated,220,0.7190784222151427,0.6333266478770011,True,0.0815077218965932
2,0.9994,False,0.0042072420327525,,0.505514447213182,1,0.0042072420327525,0.018,False,False,gated,221,0.1253671521812349,0.0656594261691009,False,0.4200037389208904
2,0.0004,True,0.1457081776131498,0.8179770734473705,0.5986416438413952,0,0.2648941263153218,0.0949999999999999,True,False,gated,222,0.1222104268847205,0.7868779719025547,True,0.2068915987710786
2,0.0002,True,0.2709936253867114,0.012494935851263,0.1765000000302884,1,0.2676075774213908,0.283,True,False,gated,223,0.2572757510250403,0.3774073067401701,False,0.0858855937143274
2,0.0002,True,0.2676467612376804,,0.1999999978404077,1,0.2676467612376804,0.166,True,False,gated,224,0.1431786091767595,0.3157566820473442,False,0.2065364677345902
2,0.6566,False,0.1281745162273635,0.9558169710751684,0.6949208251803601,0,0.005663138356944,0.019,False,False,gated,225,0.0697482065449997,0.9456473481597588,True,0.3690628114785688
1,0.0002,True,0.2680381989719653,,0.8869999999905838,0,0.2680381989719653,0.1099999999999999,True,False,gated,226,0.8997405559679356,0.7562898079225447,True,0.2752025104583778
2,0.002,True,0.1374269685296748,0.9542314790705438,0.3824486658379812,0,0.2685641079748817,0.076,True,False,gated,227,0.8414339933171552,0.1980161869285466,False,0.2238467288202304
2,0.943,False,0.1367037064904118,0.8876097500223411,0.2810348592956743,0,0.2580432492363814,0.02,False,False,gated,228,0.0566747603250983,0.1030937453611486,False,0.4009321681149418
2,0.9308,False,0.1387192707196799,0.8855563568538829,0.2164998740087435,1,0.015875538714847,0.018,False,False,gated,229,0.7565360051449389,0.0674762837358166,False,0.3684142499996553
2,0.0002,True,0.2693537393069765,,0.8139999955744374,0,0.2693537393069765,0.2249999999999999,True,False,gated,230,0.536736962726994,0.6811309920941779,True,0.121011874707789
3,0.0002,True,0.2998076035720672,0.0461424834963738,0.39,1,0.2998076035720672,0.477,True,False,gated,231,0.5073541287577642,0.4813633215328007,False,0.01836048352786
2,0.0002,True,0.1481105512004492,0.829791767809197,0.2806547761898303,0,0.2710114673130944,0.125,True,False,gated,232,0.0722705829780164,0.2630727465168924,False,0.2477045833387647
2,0.0004,True,0.1405313619774174,0.9443529560288876,0.841564259248375,0,0.2732425690765014,0.0989999999999999,True,False,gated,233,0.4165311988955243,0.7619163031577522,True,0.2519417289034011
2,0.0002,True,0.2686477037451026,,0.838999998760676,0,0.2686477037451026,0.143,True,False,gated,234,0.7235382784149625,0.7177568518795782,True,0.1586478781987591
2,0.0002,True,0.2797612841535539,0.0227372246177076,0.7419983978411688,0,0.2861222793107144,0.4439999999999999,True,False,gated,235,0.3555192153110729,0.53468570140935,True,0.0982550130456352
2,0.0002,True,0.2621156020340788,,0.1340000001281773,1,0.2621156020340788,0.151,True,False,gated,236,0.7378499541772051,0.2878001086411629,False,0.1713039781953872
3,0.0002,True,0.2838613892040835,0.0461788514112952,0.2160000367625783,1,0.2969697821175889,0.303,True,False,gated,237,0.463659468426858,0.3888419528903719,False,0.0598577299401398
2,0.0002,True,0.2637071829452392,,0.7889999996148385,0,0.2637071829452392,0.2179999999999999,True,False,gated,238,0.8822271684719547,0.6532647032660213,True,0.1932886678348084
2,0.3528,False,0.1390245008819901,0.8558153285681512,0.1244400307546132,1,0.2580037997841896,0.049,False,False,gated,239,0.0379765373536148,0.1639316135812648,False,0.3382072999499905
3,0.0002,True,0.2941665203124181,0.0399639334400765,0.219,1,0.2971200068507397,0.373,True,False,gated,240,0.964723603692493,0.4179858427727741,False,0.0366224903666135
2,0.5014,False,0.019198181228565,,0.495771868901772,0,,0.015,False,False,gated,241,0.5342805944091249,0.0349566403085325,False,0.4114473007445534
1,0.0002,True,0.2689356576323536,,0.8700000000081306,0,0.2689356576323536,0.163,True,False,gated,242,0.8995907644596715,0.7173433688577083,True,0.239416278828761
2,0.0002,True,0.284860473735714,0.0459709077730483,0.2255000004472354,1,0.2979557683020513,0.353,True,False,gated,243,0.5440046022255972,0.4276135915055989,False,0.0822998772994747
3,0.0002,True,0.2921081459889287,0.039217766384866,0.36,1,0.2925562590932539,0.434,True,False,gated,244,0.1046062460890146,0.5365221664425182,False,0.0387150686734781
2,0.8238,False,0.1415990719352594,0.8074582727974059,0.3522939136714016,0,0.0272637298798917,0.026,False,False,gated,245,0.3052137229793222,0.1078400511141975,False,0.3183211127626343
2,0.2652,False,0.1490155463427037,0.8579598473688606,0.7162183477895041,0,0.2768649017393352,0.041,False,False,gated,246,0.573565603010486,0.881736183577765,True,0.3051890329840461
2,0.0002,True,0.2630289046049204,,0.1600019371478264,1,0.2630289046049204,0.14,True,False,gated,247,0.2187193115301611,0.2843666492458155,False,0.1843070294289551
2,0.561,False,0.1353350998270413,0.9593875990010918,0.7496119301832381,0,0.0054962833424436,0.033,False,False,gated,248,0.7583071131733448,0.8953971083539775,True,0.3371559659154791
3,0.0002,True,0.2893650022209618,0.0396203145442608,0.772,0,0.2925502373646678,0.288,True,False,gated,249,0.6500231002495065,0.6084668481124385,True,0.0313025664085018
2,0.9916,False,0.0209166813262059,,0.7754363177799904,0,,0.011,False,False,gated,250,0.8117134346250644,0.9585355328280452,True,0.414843916270878
3,0.0004,True,0.0194659502785874,1.2630347514058229,0.5249926788708575,0,0.2739356753839521,0.1029999999999999,True,False,gated,251,0.3425614771791089,0.7413159415742158,True,0.2408253637460578
2,0.0004,True,0.2656069855432953,,0.8969999998166659,0,0.2656069855432953,0.0859999999999999,True,False,gated,252,0.6947059525459394,0.748531853286908,True,0.1780782944732195
3,0.9214,False,0.0092541825499104,0.7736754310038816,0.3257578812062077,1,0.0164139162235747,0.025,False,False,gated,253,0.903079619730741,0.9133161804314648,True,0.4164599545631913
2,0.0002,True,0.2668385475744537,,0.1299972172136113,1,0.2668385475744537,0.126,True,False,gated,254,0.2142374025604068,0.2765547037348357,False,0.1933000136073283
2,0.0002,True,0.2688651510856426,,0.7599999999748274,0,0.2688651510856426,0.238,True,False,gated,255,0.3240727797822847,0.6459688151141885,True,0.1561989442286529
3,0.0002,True,0.2804134391761509,0.0328804710847652,0.5859999739238448,0,0.2896335651547947,0.447,True,False,gated,256,0.8552093928578809,0.4772161455615765,True,0.0513584536429542
3,0.0002,True,0.2855624109491339,0.0355842893437844,0.416,1,0.2962427972725514,0.44,True,False,gated,257,0.2877265814803086,0.4585556830133583,False,0.0036837332748001
2,0.0016,True,0.1446859060204141,0.8391298350050164,0.250226432759607,1,0.2660961664677146,0.081,True,False,gated,258,0.6376545630415115,0.2172366712083926,False,0.2857951500936508
2,0.003,True,0.1428069970366733,0.8646203698737787,0.3506384492708073,1,0.26628083563595,0.082,True,False,gated,259,0.6255044116540661,0.2148342522603401,False,0.2950493371577687
2,0.9638,False,0.021369983141656,,0.4709567377636251,1,0.021369983141656,0.012,False,False,gated,260,0.053945398703289,0.9359984634210438,True,0.3617523028065098
3,0.0002,True,0.2922195356375299,0.0491510779688897,0.801,0,0.2922195356375299,0.304,True,False,gated,261,0.0910465220080255,0.6103882276369037,True,0.0354259646451317
2,0.0002,True,0.2696843271931762,,0.7279999957718755,0,0.2696843271931762,0.252,True,False,gated,262,0.3771863529132941,0.625365923349807,True,0.1754841471856454
2,0.0038,True,0.1374169944948076,0.9513128456954796,0.2699987188479185,1,0.2681435465755345,0.08,True,False,gated,263,0.3873421346778779,0.1962865216144644,False,0.2239649328620498
2,0.0002,True,0.2716280055179882,0.019106568075182,0.1280000011497787,1,0.2664381265394137,0.25,True,False,gated,264,0.2834292132082485,0.347169209994732,False,0.0971706961935731
2,0.0004,True,0.1457578298054798,0.8403872874741127,0.0931808023789246,1,0.2682508570246608,0.089,True,False,gated,265,0.3986814636571251,0.2399853302209144,False,0.1810935627204477
2,0.0002,True,0.2714878280522294,,0.8910000002447317,0,0.2714878280522294,0.1119999999999999,True,False,gated,266,0.6273392915771457,0.7569299254625599,True,0.1769406501983053
3,0.0002,True,0.2930737878267061,0.0364802523020752,0.298,1,0.2959377307546562,0.383,True,False,gated,267,0.955475233438183,0.4266081834291083,False,0.0241774042494485
2,0.0002,True,0.2687186895935727,,0.0981033413277052,1,0.2687186895935727,0.107,True,False,gated,268,0.3767374840400507,0.2395917803139829,False,0.1804140720621146
3,0.0002,True,0.2883613038066477,0.041199081386033,0.335999999996495,1,0.296489902712458,0.361,True,False,gated,269,0.861362118343762,0.414800293740568,False,0.0062876444796431
1,0.2732,False,0.2552377335234865,,0.0490000000171906,1,0.2552377335234865,0.05,True,False,gated,270,0.710594434226105,0.1719156749129298,False,0.2864092723280899
2,0.0014,True,0.1357180898810108,0.9795070169042476,0.2167638315736775,1,0.2686549112412818,0.076,True,False,gated,271,0.9785780633449336,0.1938896658934255,False,0.2430500212907866
3,0.0002,True,0.270046829841822,0.685007806243562,0.3739986336994928,1,0.2842376266150493,0.39,True,False,gated,272,0.2093197904396895,0.4396600951701252,False,0.0714128339649569
2,0.0002,True,0.2675450874707968,,0.1609999990700995,1,0.2675450874707968,0.145,True,False,gated,273,0.044630982081077,0.3023437667719443,False,0.2026324532137558
2,0.0002,True,0.2679014403726178,,0.2299999806804377,1,0.2679014403726178,0.246,True,False,gated,274,0.1870176415432716,0.3585398069670825,False,0.1453781754854111
2,0.0002,True,0.2807369028429688,0.0342677516080664,0.3304999999988481,1,0.2903571252968438,0.487,True,False,gated,275,0.6333997972843172,0.4887960394062168,False,0.086475251512318
2,0.0002,True,0.2749702230077384,0.0209414709820927,0.8910000000689808,0,0.2692119420616613,0.2099999999999999,True,False,gated,276,0.711381612387697,0.6738199876919143,True,0.1135866332101743
2,0.9652,False,0.1244333725397149,0.935527959326167,0.1309377945793876,1,0.2408442716248026,0.025,False,False,gated,277,0.057805080317195,0.0937784474054335,False,0.4103137544645773
2,0.0184,True,0.1315606559032825,0.9880461911747564,0.7178115011707119,0,0.2615486608779616,0.0649999999999999,True,False,gated,278,0.2608626499981252,0.8402143720460873,True,0.2861128071228526
2,0.0002,True,0.1435548954807199,0.8412799619414846,0.7023101166365524,0,0.2643247524880951,0.0969999999999999,True,False,gated,279,0.7186309763975636,0.7724198645730461,True,0.2079444835436588
2,0.8724,False,0.1385925390908095,0.9108402428022796,0.3726161283273441,0,0.2648282010477778,0.032,False,False,gated,280,0.7663718272089539,0.1194193535444971,False,0.3157314147480007
2,0.0386,False,0.1343885415023847,0.9834527292695732,0.7026889190664366,0,0.2665533194264458,0.0699999999999999,True,False,gated,281,0.3642015541366134,0.7918208418893572,True,0.2941805573212347
2,0.0002,True,0.2874437451858023,0.0413794261866452,0.1775000013946387,1,0.2755494879490321,0.325,True,False,gated,282,0.5591192850869032,0.4069530794729647,False,0.1076216331737714
2,0.0002,True,0.2671278678984808,,0.1219999957138945,1,0.2671278678984808,0.129,True,False,gated,283,0.7719262226476723,0.2710348472038824,False,0.1707356403462551
2,0.0002,True,0.2714389436230725,,0.2210002304517,1,0.2714389436230725,0.191,True,False,gated,284,0.2037464322569255,0.3415350679316599,False,0.1472122594855564
3,0.0002,True,0.2885781049791025,0.0455982159339184,0.626,0,0.2974173607903888,0.428,True,False,gated,285,0.1609277310805768,0.5736034903112455,True,0.0014857625285604
2,0.2676,False,0.1397992552510049,0.8934546617541217,0.6991674432560007,0,0.2647035515656631,0.056,True,False,gated,286,0.8191901996747013,0.8353874471003988,True,0.306579210005113
2,0.0002,True,0.1384945221842417,0.9039442302654788,0.5947177070127887,0,0.2636858464369653,0.124,True,False,gated,287,0.2846054409470956,0.7445109267368573,True,0.2105566083394203
2,0.0002,True,0.2730104310988955,,0.7119999681964702,0,0.2730104310988955,0.303,True,False,gated,288,0.3840233221307351,0.5996198629921826,True,0.1524702603889609
2,0.0002,True,0.2851912139084419,0.0471952765982516,0.8239999998169956,0,0.2717315356845946,0.302,True,False,gated,289,0.4948975493799951,0.6217603681440743,True,0.0927759180482712
2,0.0004,True,0.1433009811823239,0.880844846301635,0.2975854768227476,0,0.2695269119276223,0.087,True,False,gated,290,0.5706607567783882,0.2146061716030545,False,0.2642891107856442
2,0.0002,True,0.2761200398060829,,0.1990000015365682,1,0.2761200398060829,0.184,True,False,gated,291,0.473467577455244,0.3228418774632695,False,0.12190530647675
3,0.0002,True,0.0273661250598626,1.089732663027201,0.6565409312922279,0,0.2631189342377731,0.1009999999999999,True,False,gated,292,0.8523171517959819,0.7587977966768739,True,0.2606282377585007
2,0.0104,True,0.1338086561133848,0.977706259054946,0.685141810338683,0,0.2646342167121497,0.0649999999999999,True,False,gated,293,0.9206971187560854,0.7963581537714771,True,0.3067851076575017
2,0.0002,True,0.2801695795859433,0.0295466570734205,0.1605000000080817,1,0.2884476540764031,0.253,True,False,gated,294,0.8880082454183174,0.3538150082067868,False,0.0667652676363161
2,0.0002,True,0.2745678018281527,0.0247126130454499,0.2120000102236162,1,0.2813530896694963,0.298,True,False,gated,295,0.2805355166653249,0.3811970240654347,False,0.069432401747139
2,0.0038,True,0.1431311810316202,0.8432665369281876,0.7440635175606289,0,0.2638289163874395,0.0919999999999999,True,False,gated,296,0.9109443715435998,0.7664729717254113,True,0.2809604057868942
2,0.9994,False,0.0026427060497262,,0.3606664267843341,1,0.0026427060497262,0.013,False,False,gated,297,0.2386139028566636,0.0684055438422693,False,0.3725506828484621
3,0.0002,True,0.2808292658495829,0.0317302146798411,0.3049999993300643,1,0.289740038743404,0.367,True,False,gated,298,0.7704840690398218,0.4230159857595866,False,0.0418916132518487
2,0.0002,True,0.2634072019131696,,0.8930000234417365,0,0.2634072019131696,0.1059999999999999,True,False,gated,299,0.6850569558267612,0.7568643618749281,True,0.183776831376135
3,0.0002,True,0.2949107988711176,0.0427178524201125,0.229,1,0.2949107988711176,0.368,True,False,gated,300,0.483511500662653,0.4290409534531973,False,0.0398847374998617
2,0.7838,False,0.141511087340843,0.8279357867032126,0.2648183798302427,1,0.2586731807664388,0.036,False,False,gated,301,0.0962109480439648,0.1468438767061477,False,0.3660270399075198
2,0.9924,False,0.01833952998394,,0.3936236741005535,0,,0.016,False,False,gated,302,0.5305534826959746,0.9524810107988076,True,0.382226592025414
2,0.9958,False,0.0168913157694791,,0.5937443128376715,0,,0.013,False,False,gated,303,0.0867123780214102,0.0439513355968989,False,0.4581580458921568
3,0.0002,True,0.2843159025680619,0.0396593860485618,0.1970000009881425,1,0.2955916967077936,0.288,True,False,gated,304,0.4580738867420046,0.3827972614833038,False,0.0620155444225033
2,0.0002,True,0.2703452909095769,,0.1379999999997866,1,0.2703452909095769,0.11,True,False,gated,305,0.8042603177144402,0.2523326043705045,False,0.1775237614041848
1,0.9702,False,,,,-1,,0.015,False,False,gated,306,0.4798565909412424,0.969737968031544,True,0.4115782899815732
2,0.7508,False,0.140602734155534,0.8134856724344154,0.3718661085142866,1,0.2549810438969795,0.021,False,False,gated,307,0.1193618336698096,0.0673083052167377,False,0.4214997682714496
2,0.0002,True,0.2784403014095966,0.02680537967898,0.1610000000030478,1,0.2859039994068373,0.259,True,False,gated,308,0.8287921627609138,0.3536007184107207,False,0.0734421894653842
2,0.2132,False,0.1311516323992976,0.9764356587746954,0.2846971290169838,0,0.259212762981459,0.059,True,False,gated,309,0.5898096307499789,0.1594338520182272,False,0.3213281812128792
2,0.613,False,0.1315756819082262,0.9989031602567968,0.2709833653352003,1,0.2630070463802952,0.042,False,False,gated,310,0.0501015888166702,0.1257631012759163,False,0.3775757216355081
3,0.7878,False,0.0202968563829228,1.138028547782563,0.4960954322245532,0,0.0202968563829228,0.029,False,False,gated,311,0.3782382371121846,0.8730318815270428,True,0.3656819126059808
3,0.7044,False,0.0101643197006169,0.0540310218772819,0.5519878003708767,1,0.0096151311204512,0.015,False,False,gated,312,0.4865753984360605,0.0528223727256469,False,0.3808639395612511
2,0.9264,False,0.1326850447628305,0.9654371088871068,0.7724498696062161,0,0.0045859787534816,0.019,False,False,gated,313,0.883803333483027,0.9075378537261558,True,0.4013901307461517
2,0.0002,True,0.2758596076356058,0.0209346630984999,0.206999999631038,1,0.2700845796872491,0.377,True,False,gated,314,0.1529777995490599,0.4408389568943884,False,0.1103735389015244
2,0.0002,True,0.2825017764141981,0.0572436394766712,0.8229999827330566,0,0.2663303465735673,0.271,True,False,gated,315,0.4865998114272492,0.6191746444751737,True,0.0959967082240475
2,0.8952,False,0.1441864284082546,0.8276098582624566,0.141535944130541,1,0.2635165379874076,0.016,False,False,gated,316,0.1269562420833881,0.0840979418166949,False,0.4031514791963861
3,0.0002,True,0.2938112817339884,0.0352745491350901,0.458,1,0.2969982500835703,0.441,True,False,gated,317,0.6057487922915805,0.5510410152073003,False,0.0255952454254026
